year,state,sector_id,estimated_factories,employees,workers,male_direct_workers,female_direct_workers,other_direct_workers,contract_workers,supervisory_workers,wages,emoluments,compensation_employees,fixed_capital,gfcf,total_input,total_output,gva,direct_imports,direct_exports,rd_expense,sample_factories,effective_sample_size,young_factory_share,foreign_factory_share,rd_unit_share,training_factory_share,largest_gva_contributor_share,gva_output_ratio,gva_per_worker,emoluments_per_employee,labour_share_gva,contract_worker_share,female_direct_worker_share,import_input_share,direct_export_output_share,rd_gva_share,stability,year_label
2017,25,textiles-apparel,95.7528735,17303.189651,14523.4022955,10869.61494,2596.7873555,0.0,1057.0,1622.2701145,3353328679.4645004,3482717105.918601,3792862359.357112,9417469473.815985,2545148452.0,26158515119.293285,36093767169.12948,9935252049.836197,1171007584.0,0.0,245480.0,28.0,11.993427214508715,0.0119398888445302,0.0119398888445302,0.0,,0.1453272057451514,0.2752622635171671,574186.161639973,201276.0176686455,0.3817580409970219,0.0727790898092457,0.1928345298556657,0.0447658278254609,0.0,2.4707979099941133e-05,moderate,2017-18
2018,25,textiles-apparel,55.34,15112.06,12914.0,9405.23,2316.0,0.0,1192.77,1227.69,3096692336.77,3215318209.77,3491705590.58,7323477076.9,454673292.14,22854088155.97,29853193510.88,6999105354.910001,721575795.0,0.0,0.0,22.0,8.602979419963013,0.161513613290263,0.0230733733271804,0.0,,0.1636830410327108,0.2344508084992373,463147.00675553177,212765.05054704653,0.4988788442983651,0.0923625522688555,0.1975901846478569,0.0315731605687146,0.0,0.0,moderate,2018-19
2019,25,textiles-apparel,86.15,16815.4,14445.7,9250.8,3072.8,0.0,2122.1,1360.55,3431570814.4,3562104687.7,3892184500.0,7555909464.799999,757282225.9,21696483115.8,29198343458.1,7501860342.3,955499219.4,0.0,0.0,26.0,10.607806792781988,0.1025290498974709,0.0,0.0,,0.219934033921798,0.2569276011519375,446130.353265459,211835.8580646312,0.5188292400024462,0.1469018462241358,0.2493427245285469,0.0440393594805315,0.0,0.0,moderate,2019-20
2020,25,textiles-apparel,258.89999998999997,39055.17142771,32573.64285643,16754.87142824,2626.52857141,0.0,13192.242856780002,3225.54285707,8049692021.347528,8392724084.597352,9038690687.832634,50370602176.77016,3296173697.058762,128516748038.89468,152573653731.75107,24056905692.856422,6856429428.0,7510738109.364954,0.0,92.0,32.968109948901024,0.13002051214127,0.0370541917571586,0.0092635479392896,0.0092635479392896,0.1053505325805271,0.1576740485952595,615972.3492031028,214894.05315073428,0.3757212504065569,0.4049974672751674,0.1355180003228575,0.0533504740247936,0.0492269662924244,0.0,high,2020-21
2021,25,textiles-apparel,265.28571426,39789.67142704,34472.94285578,17660.44285626,3561.92857138,0.0,13250.57142814,3012.45714274,9930335908.096348,10303416105.639936,10996154129.49286,48201021938.14844,5634525419.291192,167320624520.21188,199542249550.8049,32221625030.592995,15227388624.25648,6369954547.95,0.0,84.0,32.01674623527869,0.2431906614551065,0.0581063553894028,0.004539559014797,0.0136186770443912,0.2181378228311566,0.1614777076189528,809798.7209991394,258947.0014733021,0.3412662806128648,0.3843759868014374,0.1678383861824672,0.0910072423403909,0.031922836202807,0.0,high,2021-22
2022,25,textiles-apparel,235.69090909,58089.64545454,48875.45454545,27098.07272727,4848.63181818,0.0,16928.75,5859.44090909,15847101079.358324,16415896749.108324,17944440453.585575,95773992315.1994,5317527780.0,240723038013.56647,280670249009.4216,39947210995.85511,20552179510.5,7710742510.12,0.0,75.0,24.938907185460163,0.1683170780263153,0.0109474522293538,0.0054737261146769,0.0164211783440307,0.1051253275289269,0.1423279137594457,687682.127912403,282595.91912908363,0.449203836919866,0.3463650651935668,0.1517725188612784,0.0853768699501945,0.0274726036597529,0.0,high,2022-23
2023,25,textiles-apparel,241.43333334,64212.20000013,54325.73333343,24908.73333343,4469.5,0.0,24947.5,4655.733333350001,17111210746.028225,17686040869.128693,19112668799.962566,140035423001.84918,15968802541.2235,264575151507.24307,332169090374.4036,67593938867.16055,35565388322.7,13044626893.11,382500.0,78.0,22.614291940706003,0.1028070802931232,0.0107276953330689,0.0053638476665344,0.0053638476665344,0.4415924717351029,0.2034925609453071,1052665.052233434,275431.16213263036,0.2827571394755359,0.4592206762655563,0.1521364456900163,0.1344245221824104,0.0392710437879899,5.658791400686247e-06,high,2023-24
2008,26,textiles-apparel,252.14269999999996,32332.1741,26319.8922,15110.2754,952.0,0.0,10257.6168,2831.1412,2975745312.8823004,3122957223.4496,3434071928.1484003,73860435239.95529,16707342383.9524,142366562330.1925,164056110286.3861,21689547956.1936,8144742494.0,1591168297.9,0.0,72.0,30.015163593927134,0.2078400051090081,0.0,0.0,,0.2743919529558732,0.1322081080572435,670834.8126887514,96589.76887204131,0.1583284232149143,0.3897286782960303,0.0592693112459023,0.0572096590708554,0.0096989273677302,0.0,high,2008-09
2009,26,textiles-apparel,280.8293,40220.1571,33256.012500000004,16861.733299999996,1286.1788,0.0,15108.1004,3506.6259,3843452272.8301,3995220790.2392,4330223817.3894005,107527176876.9232,29714764583.1407,175991355963.5643,195219593564.622,19228237601.0577,20091086329.0,0.0,0.0,90.0,58.236406871483936,0.2219175330445344,0.0,0.0,,0.2416581871622807,0.0984954289165279,478074.6518033293,99333.7937568424,0.2252012850699954,0.4542968102384493,0.0708719985479762,0.1141595064087095,0.0,0.0,high,2009-10
2010,26,textiles-apparel,249.3915,41820.4175,35386.981400000004,17745.1145,1377.8261,0.0,16264.0408,3324.0005999999994,4174402186.9326,4340222593.4233,4696527673.8897,127720205579.93867,30867421647.115105,237941134712.4192,267985246055.7812,30044111343.362,25647639232.7886,0.0,0.0,82.0,39.93131410134827,0.320813799127765,0.0,0.0,,0.2368105204773098,0.1121110650140355,718407.7333365215,103782.38317260462,0.1563210713811763,0.4596052038504759,0.0720509532932398,0.1077898500559262,0.0,0.0,high,2010-11
2011,26,textiles-apparel,242.6426,46753.0334,38677.0104,25372.7468,1452.9571,0.0,11851.3065,4487.6908,5752110291.4029,6405189505.1733,6872807358.9102,140155407259.872,27657840848.7068,319231799325.5657,355443747890.6073,36211948565.041595,25744650689.8,3278801466.26,0.0,82.0,44.503781613812706,0.1911556436436956,0.0,0.0,,0.3265313559413505,0.1018781418436605,774536.878820821,137000.51182504234,0.1897939114368756,0.3064173362272075,0.0541628695156066,0.080645633499514,0.0092245298608237,0.0,high,2011-12
2012,26,textiles-apparel,222.1388889,41175.72222278,33558.41666708,20409.41666694,1313.5,0.0,11835.50000014,4424.8333334,6096290452.836718,6341963194.728989,6818047413.704118,140735739161.52396,32466313529.19404,298769792988.72424,331341594038.32245,32571801049.598167,24528992248.0,1688696507.7,0.0,69.0,18.996477433427447,0.1849067514827291,0.0,0.0,,0.3687026088628676,0.0983027837001078,791043.8309586756,154021.90544262924,0.2093236233182822,0.3526835046347804,0.060466097630389,0.0820999740389609,0.0050965424748475,0.0,high,2012-13
2013,26,textiles-apparel,163.1,48532.9,40299.6,20629.8,1601.6,0.0,18068.2,5194.5,7457847201.0,7684959855.0,8199429337.6,281026870980.6,51560765356.4,380440869762.6,437815385062.8,57374515300.2,29685018308.0,808543585.6200001,0.0,64.0,18.613175045065223,0.3542770628311885,0.0,0.0,,0.4358916038021174,0.1310472798756723,1182177.7660143944,158345.366854237,0.1429106510913116,0.4483468818549068,0.0720422465521739,0.0780279424934651,0.0018467683256585,0.0,high,2013-14
2014,26,textiles-apparel,195.85454546,52540.8181821,44779.50000025,24241.400000250003,1754.4,0.0,18783.7,3948.17272729,9923741397.161549,10195004359.6729,10811202805.484716,163924701355.8061,6716173397.40678,510315665385.93713,578433162514.12,68117497128.18282,43448521293.0,8179154778.6,0.0,75.0,25.092585958240463,0.2344504270358025,0.0,0.0,,0.5458699007912712,0.1177620882456234,1296468.1458156204,194039.6954675938,0.158714034738245,0.4194709632732641,0.06748782495569,0.0851404811571699,0.0141401899279942,0.0,moderate,2014-15
2015,26,textiles-apparel,169.77339178000005,47031.94005637,39564.33917963,18578.53654861,1432.09210523,0.0,19553.71052579,3784.08333314,9051627457.200842,9325987242.586369,10010881656.936195,152091560289.18787,4826893899.820325,332357572175.575,364509652756.5797,32152080581.00466,56905148723.96037,12444495361.472584,0.0,63.0,22.21964847737044,0.1027802066884092,0.1981647897141279,0.028823969412964,,0.2393413987433024,0.0882063899758393,683622.247827091,198290.5070768659,0.3113603062705246,0.4942256317491428,0.0715665724452482,0.1712166458295675,0.0341403726001819,0.0,high,2015-16
2016,26,textiles-apparel,236.22435899,52078.33974454,43482.705128919995,20313.512821060005,1662.57692312,0.0,21506.61538474,4848.769230919999,10768036362.28724,11097488266.078789,11852666026.90672,213632751007.82004,2041239422.1291072,334455621828.9609,355104312741.0701,20648690912.10936,53307663965.05032,7379584376.83189,1450429.0,78.0,37.12318528556926,0.1054789767650579,0.0800555152485463,0.0196826798710524,,0.1934971764904218,0.0581482403092233,396492.8800226242,213092.2053298036,0.5740153735342013,0.4946015966802424,0.0756539012387454,0.1593863594623971,0.0207814552289395,7.024314549400322e-05,high,2016-17
2017,26,textiles-apparel,242.6274502,51789.2744622,42858.450945599994,20605.019584,1948.1960764,0.0,20305.2352852,4642.4117596,11653434856.877104,11986829141.48903,12846650996.395054,225384325169.24957,18823246343.87207,305131948702.24896,334550407826.0291,29418459123.78013,25127373827.848644,5536445573.82,0.0,81.0,30.42156464081644,0.1083764657561406,0.0269356713924199,0.0706665258067526,,0.2162987567424621,0.087934309555761,568041.5381229582,231453.8920648133,0.4366867395175904,0.4737743627499119,0.0863821862804573,0.0823492064161665,0.0165489129419893,0.0,high,2017-18
2018,26,textiles-apparel,182.92,32771.29,27375.54,17066.7,1350.0,0.0,8958.84,3129.33,7015046455.580001,7257763729.190001,7679678752.970001,152608577781.6,8078913945.620001,170345842698.78998,187540485654.76,17194642955.97,8123405990.0,84875520.0,0.0,63.0,18.685241986074494,0.0803388840198656,0.0,0.0146070698217937,,0.1382932662801697,0.0916849654939217,524686.1797619197,221467.13569072197,0.4466320570095703,0.3272571061611935,0.0733030347456384,0.0476877266935361,0.000452571719134,0.0,high,2018-19
2019,26,textiles-apparel,185.0,39281.25,31376.5,18407.75,1387.0,0.0,11581.75,4214.25,7972620288.75,8274041062.5,8920321276.75,145509625307.75,5220167911.25,158430103872.0,176715990144.5,18285886272.5,5145892431.0,1407160949.32,2930916.0,61.0,22.297071129707113,0.4023972602739726,0.0410958904109589,0.0,,0.1292322319119008,0.1034761271888735,465511.82237072394,210635.8902147971,0.4878254815663598,0.3691217949739455,0.0700690839742861,0.0324805217268399,0.0079628388363122,0.0001602829612042,high,2019-20
2008,27,textiles-apparel,2299.2045,172309.6852,138750.8629,69042.4873,10832.8408,0.0,58875.5348,16234.2917,15902362682.6548,16575339037.995998,18690159231.2124,132888851405.99792,15508483415.2559,235628142498.82507,285546042681.816,49917900182.990906,13925359771.12,52693978185.30678,0.0,533.0,246.9963446858515,0.2602809507249327,0.0,0.0,,0.0977735654696965,0.1748155909084491,289698.74865159875,96195.05147813942,0.3744179775731214,0.4243255398161563,0.135621862941681,0.0590988819223469,0.1845375887209324,0.0,high,2008-09
2009,27,textiles-apparel,2178.0847,172363.5391,137863.7048,73682.8974,9616.6349,0.0,54564.1725,16528.9918,18018327968.852898,18889653744.4417,21039129230.0689,136354695385.7637,20046705733.4318,249809372598.3197,254925707775.5212,5116335177.2015,14649883467.6961,47439397970.629486,0.0,632.0,426.76790938043985,0.2365044515239942,0.0,0.0,,0.2686037565551746,0.0200699067263422,29683.395942764673,109591.93483189336,4.112148344740922,0.3957834484366765,0.1154464453097535,0.0586442506753032,0.1860910709421389,0.0,high,2009-10
2010,27,textiles-apparel,2173.1974,190829.678,154089.2049,80489.5898,10950.8894,0.0,62648.725699999995,16318.320500000002,21917801335.393097,22841970944.1579,25287446789.045498,142003994464.7636,17534497282.3634,322377295784.2257,393039428259.0446,70662132474.8189,20460790678.9435,600705342.3,0.0,607.0,371.8517609571862,0.2481593951166443,0.0,0.0,,0.0758350177031207,0.1797838267468852,370289.0096309805,119698.21038087115,0.3578641898198715,0.4065743978668553,0.1197597551522892,0.0634684605476632,0.0015283589866818,0.0,high,2010-11
2011,27,textiles-apparel,2156.6651999999995,175895.6999,143509.492,76084.6907,11288.68,0.0,56136.1213,15522.2591,24940312977.1009,26068580143.5161,28727429859.5398,158155824620.39288,18843614443.5102,379356199047.14,451450934132.8204,72094735085.68039,19430039066.72,56914280968.243256,0.0,612.0,359.4513764278511,0.2434201941716424,0.0,0.0,,0.1354046170803258,0.1596956161452299,409872.07263547427,148204.760880093,0.3984677913775385,0.391166608686762,0.1292004635915917,0.051218456731494,0.126069693659109,0.0,high,2011-12
2012,27,textiles-apparel,2376.55947901,183452.4006787,146216.85095753,85049.21986491,12055.36694648,0.0,49112.26414614,18382.705046,27429462961.502434,28367595712.82514,30929168046.240593,218549108379.62692,67815005399.28922,316573607240.77576,451758476379.37177,135184869138.596,23772465145.610584,106213803647.46028,0.0,548.0,109.16998499299557,0.1988154646970511,0.0,0.0,,0.5036054685232948,0.2992414668608724,736893.4319663652,154631.91328037388,0.2287916409826235,0.3358864852068596,0.1241482749923606,0.0750930102885361,0.2351119219692636,0.0,moderate,2012-13
2013,27,textiles-apparel,2252.6693085,198549.01577462,162120.03286798,81598.44681444,14277.95473971,0.0,66243.63131383,15944.54852395,31166550214.908447,32380058497.877167,36263965789.75836,139175512573.76312,8814252839.203575,405969154077.53046,486790269592.0143,80821115514.48381,22286803510.590824,34655933504.48892,0.0,559.0,102.62129540630131,0.2216275818440214,0.0,0.0,,0.0664006855630422,0.1660286175856003,407058.75674662984,163083.45005664957,0.4486942002583416,0.4086085485053812,0.1489204278452811,0.054897775574187,0.0711927408358727,0.0,high,2013-14
2014,27,textiles-apparel,2016.08770045,193330.82890421,158090.12949901,90079.61908684,13194.96310136,0.0,54815.54731081,14068.98600686,36101553753.51463,37545673008.13048,41229131135.349365,168162457132.4857,24050610841.958427,422492164039.798,511014541575.86835,88522377536.07036,32718114424.5,45695090034.896255,0.0,625.0,216.62116731403225,0.1941386599266676,0.0,0.0,,0.0802478974276312,0.1732286859451881,457880.2979215007,194204.27264982817,0.4657481224851836,0.3467360516720512,0.1277658337780972,0.0774407603484404,0.0894203321376757,0.0,high,2014-15
2015,27,textiles-apparel,2161.2525167,212628.16737768,167873.23168651,90132.80663605,14210.802112370002,0.0,63529.62293809,18936.90167931,43807431843.321335,45671801621.58577,50345864399.84564,178320429570.19885,29217302726.40027,436599474683.1501,540478703323.6476,103879228640.4975,18184390007.451515,63163728210.7208,33026673.2306781,606.0,271.4151555728445,0.19207894283832,0.0137765156772822,0.0170813791297819,,0.1068318459204766,0.1921985602794286,488548.7653006123,214796.5727441059,0.4846576650475648,0.3784380767550037,0.1361923579491416,0.0416500501303817,0.1168662665564776,0.0003179333699615,high,2015-16
2016,27,textiles-apparel,1900.36523015,190886.28528385,153989.56544036,85909.24167695001,14844.56004627,0.0,53235.76371714,15421.65807693,41738957318.41859,43282468599.10795,47461217880.19846,173539092926.763,26065661138.49906,384608725677.04865,429264237481.9522,44655511804.903595,15286139842.029465,64943652798.033325,132803551.22757149,598.0,290.1403029068885,0.1608032591646955,0.0146239730342065,0.0118007337976251,,0.0536449769814459,0.1040280272748811,233937.7694866887,226744.77914820568,1.0628300060147733,0.3457102016289419,0.1473349867933458,0.0397446516979572,0.1512906203856867,0.0029739565366035,high,2016-17
2017,27,textiles-apparel,1842.6245251,208132.0116221,168609.0474208,91094.6386336,16336.5510499,0.0,61177.8577373,15771.3992284,47503146543.27643,49261419925.315636,53647564915.69258,171480802458.24655,22707579546.24774,392003135575.058,489569153028.16345,97566017453.1055,10279552362.785654,62498525451.670944,2644646.0,539.0,226.86766301308103,0.1721335887040125,0.025565801483936,0.0064872852669734,,0.0450147848693515,0.1992895525578443,468769.87683304393,236683.53340455063,0.5498591242742684,0.3628385230397367,0.1520652530985522,0.026223138107571,0.1276602601799864,2.710622068048573e-05,high,2017-18
2018,27,textiles-apparel,1711.42,212736.49,176300.43,89670.61,23647.25,0.0,62982.57000000001,14516.12,51746441187.79,53524777793.59,58062907404.68,170741607777.82,16559783885.25,384230830975.04,481546116505.08,97315285530.04,12971055538.77,63510059895.1212,1402191.0,511.0,173.30424295506884,0.1295626732761814,0.0130955270789947,0.0057492557907781,,0.0569400170281038,0.2020892333974692,457445.19677860633,251601.30165534836,0.596647351836179,0.3572456970184361,0.2086806969351521,0.0337584974788569,0.1318878041340225,1.4408743625040912e-05,high,2018-19
2019,27,textiles-apparel,1685.74292725,187542.71954148,152995.72843421,76327.50140189001,13927.45490232,0.0,62740.77213,15228.80343175,48085963988.28154,49762912860.65247,53889706308.71506,210375351126.1106,23661988940.27984,334193031311.91174,421211364121.4123,87018332809.50055,13931444714.485754,21883106825.696877,1856937.0,508.0,191.43632973339035,0.1063949950187658,0.0225788319717607,0.008426549731894,,0.0418088609530423,0.2065906578541834,463992.06016767904,265341.7471086959,0.6192914133012607,0.4100818550432882,0.1543123554941031,0.041686819919004,0.051952793038578,2.1339606724771244e-05,high,2019-20
2020,27,textiles-apparel,1843.02591331,164369.57837745,131069.05682168,73049.30042736,11663.53164507,0.0,46356.22474925,14198.00390946,39958085894.55806,41375429250.73746,44834067369.506195,176497998864.8825,8143052465.623474,292476053664.1157,371463927974.46454,78987874310.34882,12044545885.778412,38330281662.56772,44598516.0,520.0,209.3619162766656,0.1055192461087336,0.0390065456705581,0.0041127458432091,0.0308978191687623,0.0731292958764675,0.212639420309416,480550.4466828104,251721.9406362716,0.5676069619667197,0.353677869310663,0.137683174552559,0.0411813060757807,0.1031870897171007,0.0005646248413366,high,2020-21
2021,27,textiles-apparel,1823.09265152,186270.94367042,155391.79416637,77969.91508166,14226.31849223,0.0,63195.56059248,12828.47703442,52518800286.472336,54365152003.64897,59056772841.020386,160131221212.98047,19861921374.884647,469960880229.31256,591431720009.4904,121470839780.17784,20359546858.066826,49310794245.57703,46605291.0,526.0,214.7862278192855,0.1891355523007069,0.0071086145592748,0.0038504995529405,0.0457170680415616,0.0629925722870791,0.2053843844869001,652119.098054838,291860.6140732308,0.4861806582377603,0.4066853139286092,0.1543047686522727,0.0433217906310257,0.0833752951985493,0.0003836747246033,high,2021-22
2022,27,textiles-apparel,1899.19529987,207046.82702443,172268.5477078,84037.64194629001,14214.61067166,0.0,74016.29508985,13259.54020508,63242951117.984665,65343072593.835205,70738675590.12813,193789571748.99628,26518071028.59263,522493112073.68225,657602965825.9846,135109853752.30235,27949375731.295547,43345325453.51495,170136710.1234101,560.0,167.17796330202623,0.0832896963973404,0.0147098104073276,0.0029687768398272,0.0875545397267063,0.1030122271646986,0.2054580967143254,652556.9876826,315595.62410548417,0.5235641489170266,0.4296564641352617,0.1446746541978325,0.053492333363725,0.0659141270737289,0.0012592472376983,high,2022-23
2023,27,textiles-apparel,1924.2150183,201657.78791142,163115.01190444,83256.85036628,15087.51025625,0.0,64770.65128191,15837.78241748,66833418622.750854,69497048756.56145,75492494371.23553,208133397983.536,32342977943.38063,571239606028.5706,710370515571.8865,139130909543.31604,20869292699.0,38673486348.045,62346705.0,563.0,159.52980349009857,0.1093062703115933,0.0067400649253797,0.0023443704088277,0.0413613922120521,0.1033375569733236,0.1958568190732243,689935.7122990487,344628.63783415424,0.5426004517546278,0.3970857772419838,0.1534151034258039,0.0365333434144904,0.0544412887363586,0.0004481154130641,high,2023-24
2008,28,textiles-apparel,610.8476,90173.4462,79410.1997,49264.9363,21796.5969,0.0,8348.6665,5261.047500000001,4939334207.434999,5204222959.9367,5984374889.5633,51164998242.1253,8302767081.2822,52011545866.16301,66129963902.5567,14118418036.3937,873373274.8435,2842572373.07,0.0,222.0,104.63848144228848,0.3305340089417986,0.0,0.0,,0.1262900839518917,0.2134950210648437,156569.57376431843,57713.47529952448,0.4238700734131189,0.1051334278410081,0.3067284917517091,0.0167919114938609,0.0429846351838111,0.0,high,2008-09
2009,28,textiles-apparel,640.8703,83543.0693,74977.859,48598.0551,21346.6647,0.0,5033.1392,4136.514999999999,4996686927.0729,5231862837.0383,6083718280.295,48255814872.5729,7636491230.9999,57432648239.5189,79349180955.8923,21916532716.3734,901244701.0,3480325026.69,0.0,235.0,151.35472369755325,0.2493447709585992,0.0,0.0,,0.4510974711454677,0.2762036413275154,262338.13169674145,62624.73812460586,0.2775858005929002,0.0671283398476342,0.3051933692927597,0.0156922017114972,0.0438608815461447,0.0,high,2009-10
2010,28,textiles-apparel,624.0185,96105.3549,84443.7038,49327.9726,27345.9182,0.0,7769.813,5081.1764,7439432130.468201,7821939911.122301,8830653388.647701,68102144682.60989,15881573358.3437,97592911304.7515,122810691488.7352,25217780183.9837,1294419869.1946,0.0,0.0,209.0,101.18116828051866,0.3584726757394461,0.0,0.0,,0.0735519325770076,0.2053386385036094,262397.243215255,81389.22039527581,0.3501756825629014,0.0920117504367448,0.3566522829959218,0.0132634619860098,0.0,0.0,high,2010-11
2011,28,textiles-apparel,642.2859000000001,114372.7959,101582.1458,54737.548,37260.3927,0.0,9584.2051,6415.593800000001,8934278040.8573,9233818890.2018,10553618156.8646,95282562319.0213,14525971959.5227,115807915620.69627,135405321578.4112,19597405957.714897,1217609329.462,5103255410.54,0.0,218.0,110.77961093805952,0.4148972841492286,0.0,0.0,,0.1069452465377471,0.1447314310048466,171346.7420596203,80734.398573899,0.5385211787537607,0.0943493073957096,0.405013334173468,0.0105140423513882,0.0376887359451731,0.0,high,2011-12
2012,28,textiles-apparel,471.99999999,85758.49999875,76710.16666561,42110.99999943,25629.16666626,0.0,8969.99999992,4302.33333324,7555522970.071685,7778594412.569408,8829508064.396484,62596929523.681496,8581991986.467826,89382414556.40169,110052524501.76596,20670109945.364258,1967619729.0,9325005238.8,0.0,202.0,60.04899395746531,0.2845010615771656,0.0,0.0,,0.0474646439000401,0.1878204070187647,241026.95296286128,90703.48026939356,0.4271630914269376,0.1169336528627482,0.3783451964732325,0.022013499397674,0.0847323156012688,0.0,high,2012-13
2013,28,textiles-apparel,427.07619047,86655.07619042,77399.07619043,39494.99285711,31090.83333332,0.0,6813.25,4478.08333333,8796045395.808258,9076727660.451086,10320437406.617617,90497465954.29218,5815873213.0,130529634780.85504,156430689264.5554,25901054483.700363,2146084119.0,29462904247.424995,0.0,213.0,74.1628179901308,0.4490477913722634,0.0,0.0,,0.1805825710990834,0.1655752755771377,298898.2945071117,104745.48127458166,0.3984562641305707,0.0880275364429016,0.4404685049579441,0.0164413554255555,0.1883447831492794,0.0,high,2013-14
2014,28,textiles-apparel,486.6642857000001,90366.32380941,81506.65952372,41239.99285709,35104.66666663,0.0,5162.0,4406.08333332,10311352189.004477,10589657274.504477,11997695932.254446,65276754206.882286,6481000638.25,125940273439.61227,152725193654.8285,26784920215.216232,2977292746.75,17482109774.75,0.0,227.0,70.16045590755711,0.3623305397813784,0.0,0.0,,0.0684358934562892,0.1753798412313842,296403.7828041763,117185.88106824984,0.4479272604082158,0.0633322483115353,0.4598182359530087,0.0236405135977221,0.114467753200307,0.0,high,2014-15
2015,28,textiles-apparel,422.51904762,86612.80952226,76631.91904639,38279.69999962,32648.1476187,0.0,5704.07142807,5190.69047602,10864521023.583984,11154370889.961536,12732265809.177711,85142912840.27292,14103293645.943129,155239075815.6223,183509220909.94675,28270145094.32442,3123185768.0,17336700364.795,0.0,189.0,72.59315171088778,0.287807079465655,0.0218701905830387,0.0,,0.0708525359915243,0.1540529950165141,326396.8141693733,128784.30975149004,0.4503785094379962,0.0744346676822353,0.4603008369066495,0.0201185542466731,0.0944731838478166,0.0,high,2015-16
2016,28,textiles-apparel,476.38257575,78123.11417734,69494.99188295999,33304.244588659996,33287.7472943,0.0,2903.0,4630.38852813,10674918062.184635,11020796467.378136,12519365659.037275,73269963903.80281,3496337340.68744,118097314238.4186,131454769339.36258,13357455100.943989,3467619199.5,12122676193.327496,44288.0,200.0,96.50293750881514,0.2543829430340854,0.0248175063151368,0.0021580440274032,,0.0685139532055092,0.101612555923783,170979.55248714832,141069.59999521848,0.9372568026189748,0.0417727942883868,0.4998761315445483,0.0293623883139243,0.0922193713796088,3.3156016370865523e-06,high,2016-17
2017,28,textiles-apparel,449.9166661,86343.2166165,77455.966621,35565.266641199996,37695.0999806,0.0,4195.5999992,4843.8666645,12357955687.007324,12917166388.584743,14552061803.819574,81150429831.95438,6987726605.239098,126502167379.6132,155775817836.33813,29273650456.724953,1538361804.0,7939303264.807803,74662937.0,191.0,84.30158734396997,0.2019410085201139,0.0424738344983486,0.0,,0.0777915228875759,0.1879216611623285,339038.21983776806,149602.56166917348,0.4971044463802624,0.0541675507030917,0.5145360543334098,0.0121607545219649,0.0509662114125379,0.0025505167901889,high,2017-18
2018,28,textiles-apparel,521.8599999999999,89061.87,79260.93,32067.14,40627.28,0.0,6566.51,5205.0599999999995,13900641355.099998,14429686286.1,16298266785.73,91032105099.47,4387552816.35,173396418553.44,201712804239.96,28316385686.52,2738813472.0,10829065384.34,252006.0,199.0,74.57432109479177,0.2679240816004419,0.0098646569072327,0.0039458627628931,,0.1398071867165697,0.1403797135893985,317940.6146145371,162018.6762988471,0.5755772281873099,0.082846744291292,0.5588775589653237,0.0157950982773955,0.0536855626252541,8.899652759001913e-06,high,2018-19
2019,28,textiles-apparel,472.18333334,82031.55000005,72885.10000004,30878.70000002,38328.40000002,0.0,3678.0,4437.23333334,13007245869.523926,13513521828.023926,15244401748.40796,82670619585.20549,4657394081.15,129314933960.1128,155718685395.58722,26403751435.47441,9304613388.0,19167022260.15,239285.0,191.0,72.61779665232257,0.2090366518954408,0.0065907509793622,0.0241660869243284,,0.1193218024580815,0.169560585284922,321873.1260772022,164735.66363204995,0.577357417776875,0.0504629890059557,0.5538217899608257,0.07195312330183,0.1230874908265386,9.062537972483402e-06,high,2019-20
2020,28,textiles-apparel,384.56666667,67950.23333337001,60283.90000003,26095.76666669,30163.63333334,0.0,4024.5,3741.5,11032553050.8048,11514606793.8048,12763816131.838203,77938690201.44073,2712323537.9,109965216962.0006,138433806217.6413,28468589255.640663,5798256740.5,23316099311.71,13912752.0,171.0,61.49069972492611,0.073058537024686,0.0081176152249651,0.0,0.0432939478664806,0.1914551088900757,0.2056476668053411,418962.34728100465,169456.4717285531,0.4483473352761667,0.0667591181061278,0.536152773284534,0.0527280980357965,0.1684277847208301,0.0004887053543492,high,2020-21
2021,28,textiles-apparel,356.50000001,73602.83333361,65440.83333355,28150.33333338,33072.83333336,0.0,4217.666666810001,4224.1666667,13582252228.73348,14137582043.068922,15882544978.237017,73176739860.24713,5439289443.326841,177231819218.8869,215498734431.011,38266915212.12408,10474346983.0,23060792706.4,1140723.0,186.0,70.02161119398647,0.1038330907393352,0.0058224163025961,0.002911208151298,0.0451237263451201,0.166189156272639,0.1775737352386852,519910.8985203954,192079.3181831648,0.4150463890333381,0.0644500757701644,0.5402012854609022,0.0590996979501962,0.1070112674549492,2.9809640878462697e-05,high,2021-22
2022,28,textiles-apparel,368.0,78748.5,71580.0,33408.5,34808.5,0.0,3363.0,3772.5,15485953383.0,16159333656.5,18122419843.0,74707157288.5,5481245552.5,147233772455.0,177618918236.5,30385145781.5,15419272919.5,22223879581.22,2482427.0,183.0,70.71175616835994,0.0744985673352435,0.0114613180515759,0.0057306590257879,0.0286532951289398,0.2406312121190862,0.1710693099765539,385850.47056769335,205201.79630723124,0.596423659551235,0.0469823973176865,0.5102613717988185,0.1047264677281341,0.1251211289983697,8.169870297319508e-05,high,2022-23
